extra_id,text,name,class_simple,topics
27566,community outreach centers help local business owners,LIEW SARAH SUN,7,domestic_policy
27550, to restore spiritually stagnant america,LIEW SARAH SUN,2,economy 
27568, to start new businesses help to repair breach and aid californias recovery in aftermath of covid,LIEW SARAH SUN,2,economy 
27573,students and teachers not need to worry about lockedup classrooms,LIEW SARAH SUN,4,education
27527,chip in to dr sarah sun liews campaign to make strong voice for ca district family business,LIEW SARAH SUN,3,election 
27530,thanks for support elections,LIEW SARAH SUN,3,election 
27526, with restaurant and tourism sectors among hardest hit,LIEW SARAH SUN,12,infra_transpo
27560,targeted assistance for in tourism,LIEW SARAH SUN,12,infra_transpo
27520,covid in california restoration relief,LIEW SARAH SUN,13,public_health
27521,in early world shocked by covid threat,LIEW SARAH SUN,13,public_health
27525, covid crisis inestimable damage to states economy and infrastructure,LIEW SARAH SUN,13,public_health
27547,comeback from covid crisis require more than simply curing virus and repairing schools and businesses,LIEW SARAH SUN,13,public_health
3811,following military service,LINDERMAN HANK,7,domestic_policy
3721,economy needs work as well,LINDERMAN HANK,2,economy 
3770,spend every summer and as much time as at lake with family and friends,LINDERMAN HANK,2,economy 
3836,october home stretch fund drive on please donate today,LINDERMAN HANK,2,economy 
3733,also mean want school or organization to divest of petroleum based investments,LINDERMAN HANK,4,education
3743,in hank entered atherton high school as junior,LINDERMAN HANK,4,education
3744, and within year elected student council president,LINDERMAN HANK,4,education
3827, obstacles to education and opportunity,LINDERMAN HANK,4,education
3781, particularly against black americans,LINDERMAN HANK,3,election 
3794,came up with npe as part of campaign for congress in kentuckys nd district thats campaign small part of npe button,LINDERMAN HANK,3,election 
3797, free to replace campaign info with,LINDERMAN HANK,3,election 
3705,no plastics in environmemt,LINDERMAN HANK,10,environment
3711,all use too much singleuse plastic,LINDERMAN HANK,10,environment
3714, arrive with singleuse plastic lid and stirrer,LINDERMAN HANK,10,environment
3719, dont want plastic straw,LINDERMAN HANK,10,environment
3720, want to to eliminate singleuse plastics,LINDERMAN HANK,10,environment
3732,npe means no plastics in environment,LINDERMAN HANK,10,environment
3734,means want to preserve earth for future generations,LINDERMAN HANK,10,environment
3769,rough river favorite place on earth,LINDERMAN HANK,10,environment
3788, and even dealing with climate change,LINDERMAN HANK,10,environment
3707,restoring health care,LINDERMAN HANK,5,healthcare
3818,so important to understand cannot succeed as nation without confronting social and economic inequality head on,LINDERMAN HANK,5,healthcare
3826, insufficient health care,LINDERMAN HANK,5,healthcare
3831, including adoption of medicare for all and green new deal,LINDERMAN HANK,5,healthcare
3724, time to pay attention to roots,LINDERMAN HANK,1,occupation
3849,greater louisville central labor council endorses hank,LINDERMAN HANK,1,occupation
3840,womens network endorses hank,LINDERMAN HANK,0,social_policy
39282,dan helped introduce first bipartisan climate change bill to institute fee on carbon emissions and year sponsored bipartisan raise wages,LIPINSKI DANIEL WILLIAM WILLIAM,10,environment
39289, protect environment and fight climate change,LIPINSKI DANIEL WILLIAM WILLIAM,10,environment
39277, and better health care,LIPINSKI DANIEL WILLIAM WILLIAM,5,healthcare
39295, dan got provision inserted in transportation funding bill directs federal railroad administration to identify potential issues contributing to frequency and length of delays on metra trains,LIPINSKI DANIEL WILLIAM WILLIAM,12,infra_transpo
39276,lipinski fights for jobs,LIPINSKI DANIEL WILLIAM WILLIAM,1,occupation
14552,zoe helps fund makeorbreak races across california,LOFGREN ZOE,2,economy 
4446, economy prioritizes middle class,LONDRIGAN BETSY DIRKSEN,2,economy 
4434,join betsys campaign to put people over politics and move central illinois forward,LONDRIGAN BETSY DIRKSEN,3,election 
4435,campaign runs on support from folks like you,LONDRIGAN BETSY DIRKSEN,3,election 
39261,not take money from large corporations,LOPEZ ROMERO BRENDA,2,economy 
39241,jason esteves atlanta public schools board of education board chair,LOPEZ ROMERO BRENDA,4,education
39243,paid for by vote brenda lopez inc,LOPEZ ROMERO BRENDA,3,election 
39260,people powered campaign,LOPEZ ROMERO BRENDA,3,election 
39262, nor millionaires backing campaign,LOPEZ ROMERO BRENDA,3,election 
39257,resources at national and state levels on covid,LOPEZ ROMERO BRENDA,13,public_health
39232,bob trammell georgia assembly house minority leader,LOPEZ ROMERO BRENDA,0,social_policy
39246,time stop using race and ethnicity to scapegoat innocent and divide impressionable,LOPEZ ROMERO BRENDA,0,social_policy
19145,protecting second amendment,LOUDERMILK BARRY,7,domestic_policy
19252, barry taken oath to uphold constitution of united states,LOUDERMILK BARRY,7,domestic_policy
19393,barry member of local american legion post,LOUDERMILK BARRY,7,domestic_policy
19038, but only if return to basic values of hard work,LOUDERMILK BARRY,2,economy 
19139,reigning in debt and cutting deficit spending,LOUDERMILK BARRY,2,economy 
19189, families and businesses,LOUDERMILK BARRY,2,economy 
19195,barry believes strength of americas economy with main street,LOUDERMILK BARRY,2,economy 
19244,barry voted to increase defense spending so men and women in uniform resources need to defend freedom,LOUDERMILK BARRY,2,economy 
19261, for relentless efforts to cut wasteful spending,LOUDERMILK BARRY,2,economy 
19299, and increased funding to bring va health records system up to date,LOUDERMILK BARRY,2,economy 
19307, reducing deficit spending and reigning in national debt must priority of congress and president,LOUDERMILK BARRY,2,economy 
19320,massive federal spending and monstrous debt directly related to rampant growth of federal government,LOUDERMILK BARRY,2,economy 
19340, limits spending to of gdp,LOUDERMILK BARRY,2,economy 
19345, economy grown faster than predicted and job market exceeded available workforce,LOUDERMILK BARRY,2,economy 
19417, faced daily as owner of two small businesses in northwest georgia,LOUDERMILK BARRY,2,economy 
19464, for relentless work to cut wasteful spending,LOUDERMILK BARRY,2,economy 
19472,continuously voted to block all federal funding for abortions,LOUDERMILK BARRY,2,economy 
19158, especially on children at school,LOUDERMILK BARRY,4,education
19004,us rep loudermilk rails against democratic double standards,LOUDERMILK BARRY,3,election 
19005,barrys statement on voting against impeachment,LOUDERMILK BARRY,3,election 
19074,to find polling place for early or election day voting please click and enter information in mvp login box at top right of page,LOUDERMILK BARRY,3,election 
19076,january election day for statewide runoff elections for us senate and public service commission,LOUDERMILK BARRY,3,election 
19077,for more information on absentee voting click,LOUDERMILK BARRY,3,election 
19090,to reach campaign by mail or to send contribution,LOUDERMILK BARRY,3,election 
19111,next designated for general election,LOUDERMILK BARRY,3,election 
19174,thats barry persistent advocate for individual liberty,LOUDERMILK BARRY,3,election 
19257, and in voting to ban taxpayer dollars from used for abortions,LOUDERMILK BARRY,3,election 
19260,thats citizens against government waste named barry taxpayer super hero,LOUDERMILK BARRY,3,election 
19388,barry also active in bringing attention to problems returning combat veterans facing with post traumatic stress disorder and issues,LOUDERMILK BARRY,3,election 
19432, fought for more transparency and accountability in government agencies,LOUDERMILK BARRY,3,election 
19443, barry helped usher through legislation to provide harsher penalties for sexual harassment and to end payment of settlements with taxpayer dollars,LOUDERMILK BARRY,3,election 
19444, as well as working to ensure election integrity,LOUDERMILK BARRY,3,election 
19446,citizens against government waste named taxpayer super hero,LOUDERMILK BARRY,3,election 
19468,citizens against government waste named barry taxpayer super hero,LOUDERMILK BARRY,3,election 
19057,loudermilk said also believes mainstream and national media painted republicans as racists,LOUDERMILK BARRY,5,healthcare
19141,lowering cost of health insurance and health care,LOUDERMILK BARRY,5,healthcare
19159, barry voted to repeal obamacare individual mandate forced americans to buy health insurance plans prescribed by government,LOUDERMILK BARRY,5,healthcare
19217,creating health insurance crisis in many parts of united states,LOUDERMILK BARRY,5,healthcare
19274,cost of health insurance and healthcare skyrocketed and continues to climb because of affordable care act obamacare put washington bureaucrats in control of deciding best for individuals and families,LOUDERMILK BARRY,5,healthcare
19290, while ensuring with preexisting conditions access to affordable health insurance plans,LOUDERMILK BARRY,5,healthcare
19360,fighting to lower cost of health insurance by repealing obamacare taxes and mandates,LOUDERMILK BARRY,5,healthcare
19144,immigration and border security,LOUDERMILK BARRY,9,immigration
19204, first to secure americas borders and ports of entry,LOUDERMILK BARRY,9,immigration
19206, barry traveled to southern border to see firsthand drug cartels,LOUDERMILK BARRY,9,immigration
19208,vast borders hotbed of criminal activity and pose real threat to national security,LOUDERMILK BARRY,9,immigration
19210, and increase number of border patrol agents to stop criminal activities and stop illegal crossing,LOUDERMILK BARRY,9,immigration
19275, to effectively control illegal immigration,LOUDERMILK BARRY,9,immigration
19325, must reform immigration laws by ending chain migration,LOUDERMILK BARRY,9,immigration
19353,fighting to secure border and reform broken immigration system,LOUDERMILK BARRY,9,immigration
19318, such as cellular phone network,LOUDERMILK BARRY,12,infra_transpo
19361, world war ii veteran and construction worker,LOUDERMILK BARRY,12,infra_transpo
